@relation 'mushrooms-weka.filters.unsupervised.attribute.Copy-R8,9,19-weka.filters.unsupervised.attribute.OrdinalToNumeric-R24,25-weka.filters.unsupervised.attribute.RenameNominalValues-R26-No:1,t:2,n:0-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,1'

@attribute cap-shape {x,b,s,f,k,c}
@attribute cap-surface {s,y,f,g}
@attribute cap-color {n,y,w,g,e,p,b,u,c,r}
@attribute bruises {t,f}
@attribute odor {p,a,l,n,f,c,y,s,m}
@attribute gill-attachment {f,a}
@attribute gill-spacing {c,w}
@attribute gill-size numeric
@attribute gill-color {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute stalk-shape {e,t}
@attribute stalk-root {e,c,b,r}
@attribute stalk-surface-above-ring {s,f,k,y}
@attribute stalk-surface-below-ring {s,f,y,k}
@attribute stalk-color-above-ring {w,g,p,n,b,e,o,c,y}
@attribute stalk-color-below-ring {w,p,g,b,n,e,y,o,c}
@attribute veil-type {p}
@attribute veil-color {w,n,o,y}
@attribute ring-number {o,t,n}
@attribute ring-type {p,e,l,f,n}
@attribute spore-print-color {k,n,u,h,w,r,o,y,b}
@attribute population {s,n,a,v,y,c}
@attribute habitat {u,g,m,d,p,w,l}
@attribute gill-spacing-num numeric
@attribute gill-size-num numeric
@attribute ring-number-num numeric
@attribute class {p,e}

@data
f,y,g,f,f,f,c,2.61748990806487,g,e,b,k,k,p,b,p,w,o,l,h,v,p,1,1,1,p
f,s,b,t,f,f,c,4.02564695866106,w,t,b,f,f,w,w,p,w,o,p,h,v,g,1,1,1,p
f,f,e,t,n,f,c,3.78195159969734,w,t,b,s,s,g,w,p,w,o,p,k,v,d,1,1,1,e
x,y,y,f,f,f,c,3.1854705365222,g,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1,1,p
x,y,g,f,f,f,c,2.70295059748085,p,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
f,y,g,f,f,f,c,4.2352525743121,g,e,b,k,k,n,b,p,w,o,l,h,v,g,1,1,1,p
f,f,g,t,n,f,c,3.17059242702859,u,t,b,s,s,p,w,p,w,o,p,k,v,d,1,1,1,e
x,y,y,f,f,f,c,3.62000854848178,p,e,b,k,k,b,p,p,w,o,l,h,y,d,1,1,1,p
x,y,y,f,f,f,c,3.41071282439289,p,e,b,k,k,p,b,p,w,o,l,h,v,p,1,1,1,p
f,f,y,f,f,f,c,2.28569758333294,p,e,b,k,k,n,p,p,w,o,l,h,y,p,1,1,1,p
x,f,y,f,f,f,c,3.47136049229512,h,e,b,k,k,b,p,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.46366458678066,h,e,b,k,k,b,b,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,3.83888112195084,h,e,b,k,k,n,p,p,w,o,l,h,v,g,1,1,1,p
f,s,w,t,f,f,c,4.26895154005917,w,t,b,s,f,w,w,p,w,o,p,h,s,u,1,1,1,p
x,y,g,f,f,f,c,3.97084501827322,p,e,b,k,k,p,n,p,w,o,l,h,v,d,1,1,1,p
x,f,y,f,f,f,c,3.64522827706706,g,e,b,k,k,b,n,p,w,o,l,h,v,g,1,1,1,p
f,y,g,f,f,f,c,3.53306818433442,g,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1,1,p
x,y,g,f,f,f,c,3.24488091480182,p,e,b,k,k,p,p,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.10434467092811,p,e,b,k,k,n,b,p,w,o,l,h,v,d,1,1,1,p
f,f,y,f,f,f,c,3.99216343734651,h,e,b,k,k,b,b,p,w,o,l,h,y,d,1,1,1,p
f,y,g,f,f,f,c,3.72343362921988,p,e,b,k,k,b,b,p,w,o,l,h,v,g,1,1,1,p
x,y,y,f,f,f,c,4.0917556288479,h,e,b,k,k,b,p,p,w,o,l,h,y,g,1,1,1,p
f,f,g,f,f,f,c,3.1378193736914,g,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1,1,p
f,y,n,t,n,f,c,2.52864124036279,n,t,b,s,s,p,p,p,w,o,p,n,y,d,1,1,1,e
x,f,y,f,f,f,c,3.22016428382207,h,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1,1,p
f,f,g,f,f,f,c,3.15675681872699,h,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,3.18714882887189,h,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1,1,p
f,f,y,f,f,f,c,2.81906639662172,p,e,b,k,k,n,n,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,2.73322353263259,h,e,b,k,k,b,b,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,2.89628553021176,g,e,b,k,k,b,n,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.16671249829898,g,e,b,k,k,b,n,p,w,o,l,h,v,p,1,1,1,p
f,y,g,f,f,f,c,3.51740213008975,g,e,b,k,k,n,p,p,w,o,l,h,v,g,1,1,1,p
x,s,w,t,f,f,c,4.13944400102153,h,t,b,f,f,w,w,p,w,o,p,h,s,u,1,1,1,p
f,y,e,t,n,f,c,2.7569463057545,w,e,?,s,s,w,w,p,w,t,e,w,c,w,1,1,2,e
x,y,y,f,f,f,c,3.60495654477619,p,e,b,k,k,b,n,p,w,o,l,h,v,g,1,1,1,p
x,y,g,f,f,f,c,3.42601940859056,p,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1,1,p
x,f,y,f,f,f,c,3.35140181158778,p,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,3.80286402609245,h,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,3.10452467727553,g,e,b,k,k,p,b,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,2.5021504730989,h,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1,1,p
f,f,y,f,f,f,c,3.25717772578843,p,e,b,k,k,p,n,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,2.72674373142031,h,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1,1,p
f,y,g,f,f,f,c,3.67875937215479,g,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1,1,p
f,s,p,t,n,f,c,3.72797455352111,w,e,?,s,s,w,e,p,w,t,e,w,c,w,1,1,2,e
f,f,g,f,f,f,c,3.29968427404503,h,e,b,k,k,p,n,p,w,o,l,h,y,p,1,1,1,p
x,y,y,f,f,f,c,3.23230254989504,g,e,b,k,k,b,p,p,w,o,l,h,y,p,1,1,1,p
x,y,g,f,f,f,c,3.2514332651246,g,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1,1,p
f,f,y,f,f,f,c,3.34948652329931,g,e,b,k,k,b,n,p,w,o,l,h,v,g,1,1,1,p
x,f,y,f,f,f,c,2.85837170174879,p,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
f,y,g,f,f,f,c,2.21361158243388,g,e,b,k,k,n,b,p,w,o,l,h,y,d,1,1,1,p
f,y,y,f,f,f,c,3.54776252152544,g,e,b,k,k,n,p,p,w,o,l,h,y,p,1,1,1,p
x,y,g,f,f,f,c,3.65560861010312,p,e,b,k,k,b,p,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,3.76678642374945,g,e,b,k,k,b,n,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,3.76736788718478,g,e,b,k,k,n,p,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,2.89652983323704,p,e,b,k,k,b,n,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,3.8833339788549,h,e,b,k,k,b,n,p,w,o,l,h,y,p,1,1,1,p
f,f,y,f,f,f,c,3.79067798785209,p,e,b,k,k,p,p,p,w,o,l,h,v,p,1,1,1,p
f,y,g,f,f,f,c,3.84165069896328,h,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,2.6412391683923,p,e,b,k,k,n,p,p,w,o,l,h,y,g,1,1,1,p
f,f,g,f,f,f,c,3.52915848864767,h,e,b,k,k,b,b,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,3.66885248898724,h,e,b,k,k,n,p,p,w,o,l,h,y,g,1,1,1,p
f,f,g,f,f,f,c,3.7121427042425,p,e,b,k,k,p,n,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,3.41891701684003,g,e,b,k,k,b,b,p,w,o,l,h,y,p,1,1,1,p
x,f,y,f,f,f,c,3.29773917283097,p,e,b,k,k,p,p,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,3.74306632650574,h,e,b,k,k,b,p,p,w,o,l,h,v,p,1,1,1,p
f,f,y,f,f,f,c,4.46657339143881,h,e,b,k,k,n,p,p,w,o,l,h,v,p,1,1,1,p
f,y,n,t,n,f,c,3.14156082887423,n,t,b,s,s,w,g,p,w,o,p,n,y,d,1,1,1,e
f,f,g,f,f,f,c,4.21467907404096,h,e,b,k,k,p,b,p,w,o,l,h,y,d,1,1,1,p
x,y,y,f,f,f,c,3.62426602401502,h,e,b,k,k,n,n,p,w,o,l,h,y,p,1,1,1,p
x,s,g,t,f,f,c,2.85237034248774,h,t,b,f,f,w,w,p,w,o,p,h,s,g,1,1,1,p
f,y,y,f,f,f,c,3.84818791369562,h,e,b,k,k,n,n,p,w,o,l,h,v,p,1,1,1,p
x,y,y,f,f,f,c,4.23552124604719,p,e,b,k,k,n,p,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,4.00129900042031,g,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1,1,p
f,s,b,t,f,f,c,3.31950223676476,h,t,b,f,s,w,w,p,w,o,p,h,s,u,1,1,1,p
x,y,y,f,f,f,c,3.37244131955916,h,e,b,k,k,p,b,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,3.69931157390821,h,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,3.75030902187819,g,e,b,k,k,b,b,p,w,o,l,h,y,g,1,1,1,p
f,s,p,t,n,f,c,2.1750756621456,w,e,b,s,s,w,w,p,w,t,p,r,v,g,1,1,2,p
f,s,b,t,f,f,c,3.18202062855092,p,t,b,f,f,w,w,p,w,o,p,h,v,u,1,1,1,p
x,y,g,f,f,f,c,3.44938485467428,g,e,b,k,k,b,b,p,w,o,l,h,v,g,1,1,1,p
x,y,g,f,f,f,c,3.52918815306955,h,e,b,k,k,p,b,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,3.52606213863277,p,e,b,k,k,b,p,p,w,o,l,h,v,g,1,1,1,p
f,f,g,f,f,f,c,2.95524290356368,g,e,b,k,k,p,n,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,3.33046832284948,g,e,b,k,k,p,p,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.79297473342493,h,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1,1,p
f,f,y,f,f,f,c,2.74274347078864,h,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,4.05083239374521,g,e,b,k,k,b,b,p,w,o,l,h,y,g,1,1,1,p
f,f,e,t,n,f,c,4.51575041933134,w,t,b,s,s,g,w,p,w,o,p,n,v,d,1,1,1,e
f,f,y,f,f,f,c,2.49465104196472,g,e,b,k,k,n,p,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,3.24792434959725,g,e,b,k,k,p,p,p,w,o,l,h,v,g,1,1,1,p
x,y,g,f,f,f,c,4.09608431330709,g,e,b,k,k,b,b,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,2.89258995837155,p,e,b,k,k,b,p,p,w,o,l,h,y,d,1,1,1,p
f,f,g,f,f,f,c,2.91794770052341,p,e,b,k,k,p,p,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,3.67424887342042,g,e,b,k,k,b,b,p,w,o,l,h,v,p,1,1,1,p
x,y,g,f,f,f,c,2.63449891739878,h,e,b,k,k,b,b,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,3.25805208494561,h,e,b,k,k,b,p,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,4.31992727771262,h,e,b,k,k,n,n,p,w,o,l,h,y,g,1,1,1,p
f,y,g,f,f,f,c,4.26651135330059,g,e,b,k,k,n,p,p,w,o,l,h,v,p,1,1,1,p
f,y,g,f,f,f,c,3.98153001082425,h,e,b,k,k,p,b,p,w,o,l,h,y,g,1,1,1,p
f,y,n,t,n,f,c,2.98534482371332,n,t,b,s,s,p,w,p,w,o,p,n,y,d,1,1,1,e
x,y,y,f,f,f,c,1.86059737128016,g,e,b,k,k,n,p,p,w,o,l,h,v,g,1,1,1,p
f,f,e,t,n,f,c,4.3023525540428,w,t,b,s,s,w,w,p,w,o,p,k,y,d,1,1,1,e
x,f,y,f,f,f,c,3.17667827220915,h,e,b,k,k,b,n,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,2.92319494430087,h,e,b,k,k,p,b,p,w,o,l,h,y,p,1,1,1,p
f,y,g,f,f,f,c,2.79230385681038,h,e,b,k,k,p,n,p,w,o,l,h,y,p,1,1,1,p
x,f,y,f,f,f,c,2.69338807506724,p,e,b,k,k,p,b,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,2.59786260801178,h,e,b,k,k,n,b,p,w,o,l,h,v,d,1,1,1,p
f,f,g,f,f,f,c,2.58246630010529,p,e,b,k,k,p,b,p,w,o,l,h,v,d,1,1,1,p
f,y,g,f,f,f,c,2.65181882948649,p,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1,1,p
f,y,g,f,f,f,c,4.06145848339353,g,e,b,k,k,p,n,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,3.92527292318204,g,e,b,k,k,b,p,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,2.51751287599613,h,e,b,k,k,p,n,p,w,o,l,h,y,p,1,1,1,p
f,f,y,f,f,f,c,3.1506338050589,g,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,3.65807104048836,g,e,b,k,k,b,p,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,3.49776929204333,g,e,b,k,k,p,b,p,w,o,l,h,y,p,1,1,1,p
f,y,g,f,f,f,c,3.59172746664046,g,e,b,k,k,b,p,p,w,o,l,h,v,d,1,1,1,p
f,f,y,f,f,f,c,3.69884325081346,g,e,b,k,k,p,b,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,3.3879561769922,h,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,3.46890192093166,p,e,b,k,k,b,p,p,w,o,l,h,y,g,1,1,1,p
x,y,g,f,f,f,c,3.06264114156324,h,e,b,k,k,p,b,p,w,o,l,h,v,d,1,1,1,p
f,y,y,f,f,f,c,3.6244177480797,h,e,b,k,k,n,b,p,w,o,l,h,v,p,1,1,1,p
x,y,g,f,f,f,c,3.35966575695851,g,e,b,k,k,b,p,p,w,o,l,h,y,p,1,1,1,p
x,f,y,f,f,f,c,3.46612559581079,g,e,b,k,k,p,n,p,w,o,l,h,v,d,1,1,1,p
f,y,g,f,f,f,c,3.7804283997705,g,e,b,k,k,b,b,p,w,o,l,h,v,d,1,1,1,p
f,y,g,f,f,f,c,2.60026550506293,p,e,b,k,k,p,b,p,w,o,l,h,v,g,1,1,1,p
x,y,y,f,f,f,c,3.75161361987638,p,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,2.81207293587298,h,e,b,k,k,p,b,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,3.81969676227124,g,e,b,k,k,p,n,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,2.89420717079983,p,e,b,k,k,b,b,p,w,o,l,h,y,d,1,1,1,p
x,y,g,f,f,f,c,3.16636882096025,g,e,b,k,k,b,p,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,3.70378535687812,g,e,b,k,k,b,p,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,3.6410093907974,g,e,b,k,k,n,b,p,w,o,l,h,v,g,1,1,1,p
x,y,g,f,f,f,c,3.37715733682679,p,e,b,k,k,n,b,p,w,o,l,h,y,d,1,1,1,p
f,f,g,f,f,f,c,4.19725489495822,g,e,b,k,k,p,b,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,3.95486591040806,p,e,b,k,k,b,b,p,w,o,l,h,v,g,1,1,1,p
x,y,g,f,f,f,c,3.15942770471983,h,e,b,k,k,n,n,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.46828963623133,h,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,3.63717602822933,g,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
f,f,g,f,f,f,c,3.0952503146646,p,e,b,k,k,n,b,p,w,o,l,h,v,p,1,1,1,p
x,y,y,f,f,f,c,4.12325229128917,h,e,b,k,k,n,p,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.63555046813861,h,e,b,k,k,p,n,p,w,o,l,h,v,d,1,1,1,p
f,y,g,f,f,f,c,3.62067313771977,p,e,b,k,k,n,n,p,w,o,l,h,y,d,1,1,1,p
f,f,g,f,f,f,c,4.13134828699635,p,e,b,k,k,b,p,p,w,o,l,h,v,p,1,1,1,p
x,s,p,t,n,f,c,3.52518324415453,e,e,?,s,s,w,w,p,w,t,e,w,c,w,1,1,2,e
f,f,y,f,f,f,c,3.74636836206664,p,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1,1,p
x,f,y,f,f,f,c,4.12073952453193,h,e,b,k,k,p,p,p,w,o,l,h,y,g,1,1,1,p
f,f,g,f,f,f,c,3.03385958407719,g,e,b,k,k,b,p,p,w,o,l,h,y,p,1,1,1,p
x,f,y,f,f,f,c,3.66511408590051,p,e,b,k,k,n,b,p,w,o,l,h,y,g,1,1,1,p
f,f,e,t,n,f,c,3.21306035515714,p,t,b,s,s,p,p,p,w,o,p,n,y,d,1,1,1,e
x,y,y,f,f,f,c,4.07162806455728,g,e,b,k,k,b,n,p,w,o,l,h,v,d,1,1,1,p
x,f,y,f,f,f,c,3.31824876512241,p,e,b,k,k,b,p,p,w,o,l,h,y,g,1,1,1,p
f,y,g,f,f,f,c,3.31967161194846,h,e,b,k,k,n,p,p,w,o,l,h,v,g,1,1,1,p
f,f,y,f,f,f,c,3.75490728070008,p,e,b,k,k,b,p,p,w,o,l,h,y,g,1,1,1,p
f,y,n,t,n,f,c,3.46997904388931,n,t,b,s,s,p,w,p,w,o,p,n,v,d,1,1,1,e
x,y,y,f,f,f,c,3.74284876967226,h,e,b,k,k,b,b,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,2.92420118715178,h,e,b,k,k,p,b,p,w,o,l,h,v,p,1,1,1,p
x,y,y,f,f,f,c,3.41126040107253,h,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1,1,p
f,f,y,f,f,f,c,3.76472109878761,h,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
f,y,y,f,f,f,c,3.44718257288803,h,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1,1,p
f,y,g,f,f,f,c,2.34902893416922,h,e,b,k,k,p,p,p,w,o,l,h,v,g,1,1,1,p
f,f,g,f,f,f,c,3.10590127437665,h,e,b,k,k,b,p,p,w,o,l,h,v,g,1,1,1,p
x,y,y,f,f,f,c,2.77485333960347,p,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1,1,p
f,y,g,f,f,f,c,3.72746975301683,g,e,b,k,k,n,n,p,w,o,l,h,y,p,1,1,1,p
x,y,y,f,f,f,c,3.07271288696294,g,e,b,k,k,n,n,p,w,o,l,h,y,g,1,1,1,p
f,f,g,t,n,f,c,4.16922861539407,u,t,b,s,s,w,w,p,w,o,p,n,y,d,1,1,1,e
x,s,g,t,f,f,c,3.87009357823342,h,t,b,f,s,w,w,p,w,o,p,h,s,g,1,1,1,p
f,s,g,t,f,f,c,4.42885868750483,p,t,b,s,f,w,w,p,w,o,p,h,v,g,1,1,1,p
f,y,g,f,f,f,c,2.81347266834655,g,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1,1,p
f,y,y,f,f,f,c,3.78129041142874,g,e,b,k,k,p,p,p,w,o,l,h,v,g,1,1,1,p
f,y,g,f,f,f,c,3.69621486162247,p,e,b,k,k,b,p,p,w,o,l,h,v,d,1,1,1,p
f,y,e,t,n,f,c,4.1613352218914,e,e,?,s,s,w,e,p,w,t,e,w,c,w,1,1,2,e
f,y,g,f,f,f,c,3.90779787143087,p,e,b,k,k,n,n,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.51651922689586,h,e,b,k,k,n,n,p,w,o,l,h,v,g,1,1,1,p
f,f,g,f,f,f,c,3.74880595342321,g,e,b,k,k,b,b,p,w,o,l,h,y,d,1,1,1,p
x,y,y,f,f,f,c,4.03119498947008,p,e,b,k,k,p,b,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,3.23760113313395,p,e,b,k,k,n,b,p,w,o,l,h,y,g,1,1,1,p
f,y,n,t,n,f,c,3.72357508770291,e,e,?,s,s,e,e,p,w,t,e,w,c,w,1,1,2,e
f,y,g,f,f,f,c,3.1986148860162,p,e,b,k,k,p,n,p,w,o,l,h,v,g,1,1,1,p
f,f,g,f,f,f,c,3.0006407795785,g,e,b,k,k,b,p,p,w,o,l,h,v,d,1,1,1,p
f,f,y,f,f,f,c,3.94448267430587,h,e,b,k,k,n,b,p,w,o,l,h,v,p,1,1,1,p
f,f,g,f,f,f,c,3.58001507276028,h,e,b,k,k,p,p,p,w,o,l,h,v,d,1,1,1,p
f,f,g,f,f,f,c,4.05007206032626,g,e,b,k,k,b,b,p,w,o,l,h,y,p,1,1,1,p
f,s,w,t,f,f,c,3.37310000655848,w,t,b,f,f,w,w,p,w,o,p,h,v,g,1,1,1,p
f,f,y,f,f,f,c,3.11540758947196,g,e,b,k,k,b,n,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,4.25369748354546,h,e,b,k,k,p,n,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,3.54168940304668,h,e,b,k,k,n,p,p,w,o,l,h,y,g,1,1,1,p
x,y,e,t,n,f,c,3.69543890304691,w,e,?,s,s,e,e,p,w,t,e,w,c,w,1,1,2,e
f,y,y,f,f,f,c,3.07084240398489,g,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1,1,p
f,y,y,f,f,f,c,2.28117975969817,p,e,b,k,k,n,n,p,w,o,l,h,v,d,1,1,1,p
x,s,g,t,f,f,c,3.96454677023685,p,t,b,f,f,w,w,p,w,o,p,h,s,u,1,1,1,p
f,y,y,f,f,f,c,4.30387816875751,h,e,b,k,k,p,p,p,w,o,l,h,v,d,1,1,1,p
f,f,y,f,f,f,c,3.92338180391412,p,e,b,k,k,p,b,p,w,o,l,h,v,g,1,1,1,p
k,y,e,t,n,f,c,3.30229492181171,e,e,?,s,s,w,w,p,w,t,e,w,c,w,1,1,2,e
f,f,y,f,f,f,c,4.14487731290258,p,e,b,k,k,b,p,p,w,o,l,h,v,p,1,1,1,p
f,f,y,f,f,f,c,3.12758936436588,g,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,3.31932776293864,g,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1,1,p
x,f,y,f,f,f,c,4.02813895047934,g,e,b,k,k,n,b,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,2.56282355675617,g,e,b,k,k,b,n,p,w,o,l,h,y,d,1,1,1,p
f,y,y,f,f,f,c,4.15599182454447,p,e,b,k,k,n,b,p,w,o,l,h,v,p,1,1,1,p
b,s,b,t,n,f,c,3.73380843903436,g,e,b,s,s,w,w,p,w,t,p,r,v,g,1,1,2,p
x,s,w,t,f,f,c,3.2125775985094,h,t,b,f,f,w,w,p,w,o,p,h,v,g,1,1,1,p
f,y,e,t,n,f,c,3.17835855344043,n,t,b,s,s,w,p,p,w,o,p,n,y,d,1,1,1,e
b,s,w,t,n,f,c,3.32547171058352,g,e,b,s,s,w,w,p,w,t,p,r,v,m,1,1,2,p
f,y,p,t,n,f,c,2.84064779392858,w,e,?,s,s,e,e,p,w,t,e,w,c,w,1,1,2,e
x,s,w,t,f,f,c,4.2905894909789,p,t,b,f,f,w,w,p,w,o,p,h,v,g,1,1,1,p
k,y,n,t,n,f,c,3.32218557769737,w,e,?,s,s,w,w,p,w,t,e,w,c,w,1,1,2,e
x,y,y,f,f,f,c,3.60690443769157,h,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1,1,p
f,s,b,t,f,f,c,2.90715522788432,h,t,b,f,s,w,w,p,w,o,p,h,v,u,1,1,1,p
f,y,g,f,f,f,c,3.99227134951769,h,e,b,k,k,n,n,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,3.94056307995614,h,e,b,k,k,b,n,p,w,o,l,h,v,d,1,1,1,p
x,y,g,f,f,f,c,3.03481927089133,p,e,b,k,k,n,b,p,w,o,l,h,v,d,1,1,1,p
x,f,y,f,f,f,c,3.61538103267441,g,e,b,k,k,n,p,p,w,o,l,h,y,p,1,1,1,p
x,y,y,f,f,f,c,3.7323413225337,h,e,b,k,k,p,b,p,w,o,l,h,v,d,1,1,1,p
x,y,y,f,f,f,c,3.49557077737873,h,e,b,k,k,p,n,p,w,o,l,h,y,d,1,1,1,p
x,f,y,f,f,f,c,3.78138491245516,g,e,b,k,k,b,n,p,w,o,l,h,y,p,1,1,1,p
x,y,g,f,f,f,c,3.17272130624424,g,e,b,k,k,b,b,p,w,o,l,h,y,p,1,1,1,p
f,f,g,f,f,f,c,3.91451472164904,p,e,b,k,k,n,n,p,w,o,l,h,v,p,1,1,1,p
k,s,e,t,n,f,c,4.35210881501422,w,e,?,s,s,e,w,p,w,t,e,w,c,w,1,1,2,e
f,y,n,t,n,f,c,2.98532010815966,e,e,?,s,s,e,w,p,w,t,e,w,c,w,1,1,2,e
f,s,b,t,n,f,c,3.48078059351674,w,e,?,s,s,e,w,p,w,t,e,w,c,w,1,1,2,e
x,y,y,f,f,f,c,2.71537248446588,g,e,b,k,k,b,b,p,w,o,l,h,v,d,1,1,1,p
f,f,g,t,n,f,c,2.91725336257799,u,t,b,s,s,p,p,p,w,o,p,n,v,d,1,1,1,e
f,f,y,f,f,f,c,4.22265056358941,p,e,b,k,k,n,n,p,w,o,l,h,y,p,1,1,1,p
f,y,g,f,f,f,c,3.29582537445592,h,e,b,k,k,p,p,p,w,o,l,h,y,g,1,1,1,p
x,s,g,t,f,f,c,2.92147591513721,p,t,b,f,f,w,w,p,w,o,p,h,v,g,1,1,1,p
f,f,g,f,f,f,c,3.50097211417678,p,e,b,k,k,p,p,p,w,o,l,h,v,p,1,1,1,p
x,f,y,f,f,f,c,4.66987771343699,h,e,b,k,k,p,b,p,w,o,l,h,y,d,1,1,1,p
f,f,y,f,f,f,c,3.89192614612151,p,e,b,k,k,n,p,p,w,o,l,h,v,g,1,1,1,p
